"Citation: Abatzoglou, J., R. Barbero, and N. Nauslar, 2013: Diagnosing Santa Ana winds in Southern California with synoptic-scale analysis. Wea. Forecasting. doi:10.1175/WAF-D-13-00002.1"
"Santa Ana Wind Days, 1948-2010"
Day Month Year
"13	12	1997"
"16	12	1997"
"20	12	1997"
"23	12	1997"
"24	12	1997"
"25	12	1997"
"26	12	1997"
"27	12	1997"
"28	12	1997"
"29	12	1997"
"30	12	1997"
"6	1	1998"
"10	3	1998"
"5	10	1998"
"17	10	1998"
"19	11	1998"
"20	11	1998"
"5	12	1998"
"7	12	1998"
"9	12	1998"
"10	12	1998"
"11	12	1998"
"12	12	1998"
"15	12	1998"
"16	12	1998"
"17	12	1998"
"21	12	1998"
"23	12	1998"
"24	12	1998"
"29	12	1998"
"30	12	1998"
"1	1	1999"
"2	1	1999"
"3	1	1999"
"4	1	1999"
"8	1	1999"
"9	1	1999"
"28	1	1999"
"29	1	1999"
"2	2	1999"
"11	2	1999"
"12	2	1999"
"20	2	1999"
"15	4	1999"
"16	4	1999"
"28	9	1999"
"29	9	1999"
"16	10	1999"
"17	10	1999"
"29	10	1999"
"30	10	1999"
"22	11	1999"
"24	11	1999"
"3	12	1999"
"4	12	1999"
"8	12	1999"
"11	12	1999"
"14	12	1999"
"15	12	1999"
"16	12	1999"
"17	12	1999"
"19	12	1999"
"20	12	1999"
"21	12	1999"
"22	12	1999"
"23	12	1999"
"24	12	1999"
"25	12	1999"
"27	12	1999"
"5	1	2000"
"6	1	2000"
"28	1	2000"
"16	3	2000"
"20	3	2000"
"21	3	2000"
"31	3	2000"
"14	6	2000"
"3	11	2000"
"7	11	2000"
"16	11	2000"
"17	11	2000"
"18	11	2000"
"25	11	2000"
"6	12	2000"
"16	12	2000"
"18	12	2000"
"19	12	2000"
"25	12	2000"
"26	12	2000"
"27	12	2000"
"28	12	2000"
"29	12	2000"
"2	1	2001"
"3	1	2001"
"4	1	2001"
"17	1	2001"
"18	1	2001"
"21	1	2001"
"30	1	2001"
"31	1	2001"
"1	2	2001"
"4	2	2001"
"3	5	2001"
"13	6	2001"
"12	10	2001"
"24	10	2001"
"27	11	2001"
"7	12	2001"
"8	12	2001"
"16	12	2001"
"24	12	2001"
"25	12	2001"
"26	12	2001"
"4	1	2002"
"10	1	2002"
"11	1	2002"
"13	1	2002"
"23	1	2002"
"24	1	2002"
"30	1	2002"
"31	1	2002"
"5	2	2002"
"9	2	2002"
"10	2	2002"
"12	2	2002"
"13	2	2002"
"15	2	2002"
"25	2	2002"
"26	2	2002"
"27	2	2002"
"1	3	2002"
"2	3	2002"
"19	3	2002"
"3	11	2002"
"15	11	2002"
"18	11	2002"
"20	11	2002"
"25	11	2002"
"26	11	2002"
"27	11	2002"
"28	11	2002"
"1	1	2003"
"2	1	2003"
"6	1	2003"
"7	1	2003"
"8	1	2003"
"16	1	2003"
"18	1	2003"
"25	1	2003"
"26	1	2003"
"3	2	2003"
"5	2	2003"
"7	2	2003"
"28	3	2003"
"24	10	2003"
"25	10	2003"
"26	10	2003"
"23	11	2003"
"27	11	2003"
"9	12	2003"
"16	12	2003"
"17	12	2003"
"4	1	2004"
"5	1	2004"
"14	1	2004"
"15	1	2004"
"17	1	2004"
"21	1	2004"
"22	1	2004"
"23	1	2004"
"6	2	2004"
"8	2	2004"
"9	2	2004"
"10	2	2004"
"11	2	2004"
"12	2	2004"
"13	2	2004"
"7	3	2004"
"8	3	2004"
"10	3	2004"
"11	3	2004"
